done,rewards,cumulative_reward,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,action_0,action_1,action_2,action_3
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
0.0,0.4589157700538635,674.3829345703125,0.05501852184534073,-0.030857564881443977,0.5884205102920532,-0.024331247434020042,-0.08671064674854279,1.0000003576278687,-0.4725278615951538,-1.0000001192092896,0.0,1.1296957731246948,0.0,0.2786061763763428,-0.5951201319694519,0.0,0.3391471207141876,0.3427406847476959,0.3538190424442291,0.3756002187728882,0.4087650775909424,0.4563990831375122,0.5315240025520325,0.6510500907897949,0.8517472147941589,1.0,0.9018750190734863,0.7158198356628418,-0.34574174880981445,0.39547935128211975,0.10469791293144226
